Date,Open,High,Low,Close,Adj Close,Volume
2018-03-26,16.690001,16.930000,16.500000,16.549999,16.388813,889400
2018-03-27,16.650000,16.840000,16.400000,16.570000,16.408617,207000
2018-03-28,16.400000,16.600000,15.990000,16.100000,15.943196,244500
2018-03-29,16.330000,16.340000,15.600000,16.000000,15.844170,605300
2018-04-02,16.010000,16.020000,15.480000,15.800000,15.646117,250200
2018-04-03,15.750000,16.260000,15.750000,16.139999,15.982805,248600
2018-04-04,15.900000,16.290001,15.510000,16.000000,15.844170,383400
2018-04-05,16.100000,16.330000,15.620000,15.820000,15.665922,754100
2018-04-06,15.820000,15.820000,15.110000,15.650000,15.497578,326000
2018-04-09,15.720000,15.720000,15.160000,15.450000,15.299525,186900
2018-04-10,15.460000,15.880000,15.070000,15.300000,15.150987,50200
2018-04-11,15.410000,16.000000,15.300000,15.750000,15.596603,980400
2018-04-12,15.850000,16.000000,15.630000,15.860000,15.705532,179400
2018-04-13,15.860000,15.860000,15.510000,15.770000,15.616409,120100
2018-04-16,15.770000,15.850000,15.640000,15.790000,15.636213,1074700
2018-04-17,15.700000,15.950000,15.400000,15.800000,15.646117,546800
2018-04-18,15.800000,15.800000,15.580000,15.670000,15.517384,876300
2018-04-19,15.450000,15.750000,15.410000,15.510000,15.358942,248000
2018-04-20,15.510000,15.820000,14.990000,15.580000,15.428259,337000
2018-04-23,15.670000,15.860000,15.460000,15.790000,15.636213,102200
2018-04-24,15.880000,15.960000,15.440000,15.580000,15.428259,698800
2018-04-25,15.410000,15.600000,15.350000,15.360000,15.210402,355600
2018-04-26,15.380000,15.590000,15.250000,15.500000,15.349039,165700
2018-04-27,15.510000,15.570000,15.440000,15.500000,15.349039,58300
2018-04-30,15.530000,16.309999,15.530000,16.110001,15.953098,592800
2018-05-02,16.200001,16.590000,15.840000,16.400000,16.240273,408500
2018-05-03,16.510000,16.510000,16.000000,16.299999,16.141247,222500
2018-05-04,16.250000,16.590000,15.760000,16.299999,16.141247,1626100
2018-05-07,16.469999,16.469999,16.090000,16.250000,16.091734,605100
2018-05-08,16.240000,16.240000,15.810000,15.960000,15.804559,656200
2018-05-09,16.120001,16.549999,15.950000,16.160000,16.002611,800900
2018-05-10,16.219999,16.410000,15.650000,15.740000,15.586700,568100
2018-05-11,15.990000,16.290001,15.720000,15.900000,15.745143,521500
2018-05-14,15.910000,16.110001,15.600000,15.870000,15.715435,321700
2018-05-15,15.680000,16.330000,15.680000,15.940000,15.784753,440800
2018-05-16,15.940000,17.000000,15.790000,17.000000,16.834429,286600
2018-05-17,16.889999,16.930000,16.510000,16.530001,16.369007,207800
2018-05-18,16.440001,16.469999,16.000000,16.000000,15.844170,486800
2018-05-21,16.010000,16.780001,16.010000,16.110001,15.953098,467000
2018-05-22,16.180000,16.750000,16.120001,16.500000,16.339300,535600
2018-05-23,16.790001,16.969999,16.410000,16.530001,16.369007,438100
2018-05-24,16.490000,16.959999,16.219999,16.650000,16.487837,317600
2018-05-25,16.610001,16.940001,16.430000,16.719999,16.557158,1108600
2018-05-28,16.799999,16.820000,15.840000,15.840000,15.685728,703400
2018-05-29,15.890000,16.480000,15.650000,16.370001,16.210567,960000
2018-05-30,16.459999,17.100000,16.299999,16.500000,16.339300,2276800
2018-06-01,16.790001,17.200001,16.520000,16.799999,16.636377,1114000
2018-06-04,17.000000,17.250000,16.700001,17.139999,16.973066,599100
2018-06-05,16.950001,17.389999,16.950001,17.150000,16.982969,661200
2018-06-06,16.990000,17.290001,16.820000,17.000000,16.834429,827200
2018-06-07,16.760000,17.020000,15.620000,15.860000,15.705532,1343600
2018-06-08,16.080000,16.540001,16.000000,16.200001,16.042223,991300
2018-06-11,16.469999,16.500000,16.020000,16.230000,16.071928,751600
2018-06-12,16.440001,16.629999,16.090000,16.370001,16.210567,238500
2018-06-13,16.299999,16.840000,16.170000,16.500000,16.339300,595100
2018-06-14,16.650000,16.850000,16.299999,16.299999,16.141247,356200
2018-06-15,16.190001,16.320000,15.560000,15.780000,15.626312,3108400
2018-06-18,15.700000,16.370001,15.400000,15.880000,15.725338,653800
2018-06-19,15.590000,16.219999,15.420000,15.700000,15.547091,1564600
2018-06-20,15.720000,16.160000,15.720000,16.000000,15.844170,498700
2018-06-21,15.870000,16.299999,15.790000,15.980000,15.824364,72700
2018-06-22,16.000000,16.080000,15.550000,15.700000,15.547091,1304100
2018-06-25,15.760000,16.299999,15.650000,15.950000,15.794656,2538400
2018-06-26,15.800000,16.549999,15.800000,16.350000,16.190762,708100
2018-06-27,16.340000,17.170000,16.340000,16.700001,16.537352,922000
2018-06-28,16.700001,16.879999,16.120001,16.150000,15.992708,2902700
2018-06-29,16.540001,16.750000,15.650000,15.920000,15.764948,467600
2018-07-02,16.480000,16.480000,15.860000,15.960000,15.804559,873600
2018-07-03,16.010000,16.330000,15.880000,16.190001,16.032318,759600
2018-07-04,16.080000,16.150000,15.920000,16.100000,15.943196,72000
2018-07-05,16.000000,16.110001,15.520000,15.800000,15.646117,402200
2018-07-06,15.680000,15.930000,15.540000,15.700000,15.547091,394500
2018-07-10,15.960000,15.990000,15.640000,15.700000,15.547091,392700
2018-07-11,15.790000,16.299999,15.630000,15.630000,15.477773,79200
2018-07-12,15.630000,15.700000,15.230000,15.680000,15.527286,110500
2018-07-13,15.690000,15.700000,15.300000,15.530000,15.378747,460500
2018-07-16,15.460000,15.560000,15.160000,15.160000,15.012350,67600
2018-07-17,15.210000,15.280000,14.900000,14.900000,14.754882,439300
2018-07-18,14.900000,15.050000,14.340000,14.860000,14.715272,3662500
2018-07-19,14.680000,15.190000,14.600000,15.150000,15.002447,400300
2018-07-20,15.230000,15.570000,14.900000,15.530000,15.378747,277500
2018-07-23,15.410000,15.480000,15.030000,15.250000,15.101474,155400
2018-07-24,15.240000,15.450000,15.110000,15.250000,15.101474,168900
2018-07-25,15.200000,15.290000,15.040000,15.060000,14.913324,297100
2018-07-26,15.000000,15.000000,14.700000,15.000000,14.853909,239700
2018-07-27,15.000000,15.450000,14.940000,15.010000,14.863811,230700
2018-07-30,15.130000,15.130000,14.610000,14.610000,14.467707,59500
2018-07-31,14.670000,14.780000,13.960000,14.330000,14.190434,377700
2018-08-01,14.510000,14.710000,14.360000,14.630000,14.487512,279900
2018-08-02,14.510000,14.730000,14.510000,14.590000,14.447902,199400
2018-08-03,14.590000,14.830000,14.470000,14.710000,14.566733,274900
2018-08-06,14.780000,15.400000,14.720000,15.350000,15.200500,361900
2018-08-07,15.340000,15.410000,15.100000,15.200000,15.051960,988300
2018-08-08,15.140000,15.250000,14.930000,15.020000,14.873713,131500
2018-08-09,14.950000,15.440000,14.920000,15.380000,15.230208,372000
2018-08-10,15.350000,15.350000,14.860000,15.000000,14.853909,266900
2018-08-13,14.960000,15.160000,14.720000,15.000000,14.853909,329800
2018-08-14,14.920000,15.240000,14.920000,15.150000,15.002447,280500
2018-08-15,14.970000,14.970000,14.350000,14.600000,14.457805,512800
2018-08-16,14.660000,14.680000,14.510000,14.650000,14.507318,172900
2018-08-17,14.540000,14.800000,14.460000,14.650000,14.507318,192100
2018-08-20,14.630000,14.730000,14.570000,14.700000,14.556829,342600
2018-08-21,14.610000,14.920000,14.030000,14.490000,14.348875,319400
2018-08-22,14.560000,15.410000,14.560000,15.050000,14.903422,1047400
2018-08-23,15.170000,15.420000,14.760000,14.850000,14.705369,306200
2018-08-24,14.810000,15.700000,14.760000,15.700000,15.547091,135200
2018-08-27,15.560000,15.730000,15.260000,15.430000,15.279720,154200
2018-08-28,15.500000,15.500000,15.020000,15.190000,15.042057,109700
2018-08-29,15.200000,15.200000,14.810000,14.810000,14.665759,439500
2018-08-30,14.730000,14.770000,14.300000,14.370000,14.230044,159200
2018-08-31,14.300000,14.620000,14.250000,14.500000,14.358779,317000
2018-09-03,14.400000,14.580000,14.310000,14.380000,14.239947,183000
2018-09-04,14.350000,14.600000,13.880000,14.360000,14.220141,869700
2018-09-05,14.290000,14.390000,14.050000,14.070000,13.932966,385600
2018-09-06,14.090000,14.200000,13.780000,13.800000,13.665596,135500
2018-09-10,13.820000,13.950000,13.760000,13.850000,13.715109,115600
2018-09-11,13.750000,13.850000,13.360000,13.730000,13.596276,231000
2018-09-12,13.810000,13.810000,13.230000,13.660000,13.526959,348100
2018-09-13,13.630000,13.630000,13.100000,13.100000,12.972414,366700
2018-09-14,13.100000,13.330000,13.040000,13.040000,12.912998,579500
2018-09-17,13.000000,13.470000,13.000000,13.150000,13.021926,160000
2018-09-18,13.110000,13.110000,12.770000,13.080000,12.952608,1301300
2018-09-19,13.110000,13.160000,12.900000,13.020000,12.893192,228700
2018-09-20,13.020000,13.470000,13.020000,13.350000,13.219978,518300
2018-09-21,13.340000,14.000000,13.270000,13.750000,13.616082,733200
2018-09-24,13.750000,13.810000,13.500000,13.730000,13.596276,89300
2018-09-25,13.620000,13.880000,13.320000,13.770000,13.635889,650800
2018-09-26,13.800000,13.800000,13.220000,13.350000,13.219978,1097900
2018-09-27,13.350000,13.860000,13.350000,13.750000,13.616082,329400
2018-09-28,13.740000,13.870000,13.450000,13.450000,13.319003,229200
2018-10-01,13.370000,13.470000,13.040000,13.100000,12.972414,864600
2018-10-02,12.880000,13.250000,12.850000,13.000000,12.873387,14214700
2018-10-03,13.120000,13.600000,12.910000,13.150000,13.021926,2339800
2018-10-04,13.190000,13.250000,12.910000,13.050000,12.922901,1441800
2018-10-05,13.060000,13.440000,12.930000,13.010000,12.883290,210500
2018-10-08,13.110000,13.500000,13.110000,13.150000,13.021926,1643600
2018-10-09,13.150000,13.830000,13.140000,13.700000,13.566569,1518400
2018-10-10,13.700000,13.900000,13.420000,13.450000,13.319003,938500
2018-10-11,14.010000,14.070000,13.360000,13.650000,13.517056,1297100
2018-10-15,13.650000,14.030000,13.630000,13.750000,13.616082,1550000
2018-10-16,13.750000,14.410000,13.750000,14.270000,14.131019,1401700
2018-10-17,14.260000,14.500000,14.020000,14.330000,14.190434,2138700
2018-10-18,14.270000,14.590000,14.250000,14.390000,14.249850,817300
2018-10-19,14.490000,14.650000,14.340000,14.470000,14.329070,853100
2018-10-22,14.470000,14.800000,14.460000,14.700000,14.556829,618100
2018-10-23,14.780000,15.040000,14.470000,14.720000,14.576635,1168200
2018-10-24,14.790000,14.820000,14.520000,14.700000,14.556829,198300
2018-10-25,14.700000,15.590000,14.550000,15.380000,15.230208,1415700
2018-10-26,15.400000,15.490000,14.980000,15.130000,14.982642,1194300
2018-10-29,15.490000,15.590000,15.190000,15.500000,15.349039,1042700
2018-10-30,15.570000,15.970000,15.210000,15.970000,15.814461,998200
2018-10-31,16.000000,16.090000,15.340000,16.080000,15.923389,1052200
2018-11-01,16.200001,16.200001,15.440000,15.920000,15.764948,516200
2018-11-05,15.840000,16.500000,15.830000,16.500000,16.339300,563600
2018-11-06,16.500000,16.500000,15.960000,16.150000,15.992708,443500
2018-11-07,16.250000,16.309999,15.750000,16.000000,15.844170,401300
2018-11-08,16.129999,16.370001,15.620000,16.100000,15.943196,574600
2018-11-09,16.290001,16.639999,15.990000,16.400000,16.240273,1801100
2018-11-12,16.389999,16.730000,16.370001,16.540001,16.378912,333300
2018-11-13,16.650000,16.740000,16.420000,16.700001,16.537352,384100
2018-11-14,16.790001,17.320000,16.309999,17.200001,17.032482,2120900
2018-11-16,17.290001,18.690001,17.160000,18.250000,18.072256,4179400
2018-11-19,18.350000,18.350000,17.900000,17.959999,17.785080,921500
2018-11-21,17.959999,18.150000,17.629999,17.799999,17.626637,1058700
2018-11-22,17.850000,18.139999,17.809999,17.969999,17.794981,342300
2018-11-23,17.840000,18.309999,17.730000,18.080000,17.903912,922300
2018-11-26,18.200001,18.559999,17.510000,17.900000,17.725662,507000
2018-11-27,17.830000,18.370001,17.809999,18.170000,17.993034,1063300
2018-11-28,18.010000,18.420000,17.950001,18.299999,18.121769,533900
2018-11-29,18.299999,18.379999,18.150000,18.200001,18.022743,1021300
2018-11-30,18.200001,18.990000,18.200001,18.959999,18.775339,1453500
2018-12-03,19.049999,19.309999,18.930000,19.110001,18.923880,1459300
2018-12-04,19.110001,19.129999,18.650000,18.840000,18.656509,467200
2018-12-05,18.740000,18.860001,18.410000,18.459999,18.280209,288800
2018-12-06,18.240000,18.730000,17.629999,18.570000,18.389137,928500
2018-12-07,18.700001,18.740000,17.910000,18.090000,17.913815,713800
2018-12-10,17.879999,18.709999,17.879999,18.120001,17.943521,921400
2018-12-11,18.379999,18.650000,18.219999,18.480000,18.300014,798300
2018-12-12,18.620001,18.830000,18.000000,18.219999,18.042547,853700
2018-12-13,18.350000,18.469999,18.150000,18.350000,18.171284,1144400
2018-12-14,18.350000,18.350000,17.830000,17.920000,17.745470,622600
2018-12-17,18.100000,18.299999,17.700001,17.850000,17.676151,486900
2018-12-18,18.120001,19.000000,17.870001,18.750000,18.567385,1447600
2018-12-19,18.750000,19.000000,18.750000,18.770000,18.587193,457400
2018-12-20,18.969999,19.930000,18.940001,19.590000,19.448317,2956200
2018-12-21,19.610001,20.150000,19.520000,20.150000,20.004269,3220700
2018-12-26,19.930000,20.500000,19.850000,20.170000,20.024122,758000
2018-12-27,20.320000,20.500000,20.030001,20.500000,20.351736,665500
2018-12-28,20.540001,20.799999,20.260000,20.680000,20.530436,1235000
2019-01-02,20.590000,20.850000,20.270000,20.650000,20.500652,1431200
2019-01-03,21.200001,21.290001,20.780001,21.209999,21.056601,1082400
2019-01-04,21.360001,21.830000,20.809999,21.150000,20.997036,1826200
2019-01-07,21.010000,21.260000,20.650000,21.000000,20.848120,513800
2019-01-08,21.000000,21.219999,20.940001,21.049999,20.897758,2115000
2019-01-09,21.200001,21.340000,20.920000,21.000000,20.848120,989600
2019-01-10,21.080000,21.250000,20.660000,21.000000,20.848120,418400
2019-01-11,20.850000,21.090000,20.660000,20.850000,20.699205,1078900
2019-01-14,20.840000,21.980000,20.840000,21.900000,21.741611,3143100
2019-01-15,21.900000,22.620001,21.900000,22.200001,22.039442,3173400
2019-01-16,22.100000,22.379999,21.469999,21.549999,21.394142,968000
2019-01-17,21.670000,22.180000,21.209999,21.559999,21.404070,1106700
2019-01-18,21.500000,21.500000,20.340000,20.549999,20.401373,1034400
2019-01-21,20.250000,20.790001,20.170000,20.600000,20.451014,286900
2019-01-22,20.750000,20.750000,20.010000,20.350000,20.202822,718300
2019-01-23,20.240000,20.860001,20.110001,20.350000,20.202822,1225300
2019-01-24,20.180000,20.780001,20.180000,20.700001,20.550289,797300
2019-01-28,20.600000,22.190001,20.410000,21.510000,21.354433,2293500
2019-01-29,21.500000,21.870001,21.350000,21.799999,21.642334,447900
2019-01-30,21.799999,21.879999,21.360001,21.750000,21.592695,1331000
2019-01-31,21.750000,22.059999,21.610001,22.000000,21.840887,1684200
2019-02-01,21.950001,22.100000,21.790001,22.000000,21.840887,892400
2019-02-04,21.850000,22.100000,21.389999,21.629999,21.473562,1046600
2019-02-05,21.660000,21.750000,21.270000,21.389999,21.235298,281300
2019-02-06,21.410000,21.480000,20.389999,20.549999,20.401373,575300
2019-02-07,20.760000,20.799999,19.930000,20.270000,20.123400,734300
2019-02-08,20.270000,20.469999,19.980000,20.299999,20.153181,545000
2019-02-11,20.420000,20.660000,20.080000,20.200001,20.053905,1136400
2019-02-12,20.410000,20.620001,20.250000,20.250000,20.103544,332500
2019-02-13,20.400000,20.540001,20.170000,20.400000,20.252460,531300
2019-02-14,20.389999,20.480000,20.110001,20.309999,20.163109,318100
2019-02-15,20.410000,20.680000,20.270000,20.680000,20.530436,572600
2019-02-18,20.680000,20.850000,20.530001,20.620001,20.470871,249300
2019-02-19,20.760000,21.059999,20.670000,21.000000,20.848120,614300
2019-02-20,21.000000,21.260000,20.850000,21.260000,21.106241,765000
2019-02-21,21.379999,21.570000,21.049999,21.120001,20.967255,551700
2019-02-22,21.120001,21.120001,20.559999,20.770000,20.619783,812700
2019-02-25,20.750000,20.950001,20.750000,20.900000,20.748844,607400
2019-02-26,20.889999,21.270000,20.559999,20.950001,20.798483,1300800
2019-02-27,20.950001,21.000000,20.559999,21.000000,20.848120,633500
2019-02-28,21.620001,22.400000,21.620001,22.170000,22.009659,3309700
2019-03-01,22.170000,23.570000,22.170000,23.219999,23.052063,2478200
2019-03-06,null,null,null,null,null,null
2019-03-07,23.750000,24.090000,23.260000,23.639999,23.469027,867600
2019-03-08,23.549999,24.070000,22.840000,23.730000,23.646955,1006200
2019-03-11,23.780001,23.900000,23.200001,23.799999,23.716709,676100
2019-03-12,23.719999,23.719999,22.139999,22.590000,22.510944,1886600
2019-03-13,22.549999,22.820000,22.209999,22.209999,22.132275,465100
2019-03-14,22.280001,22.490000,22.219999,22.219999,22.142239,177700
2019-03-15,22.299999,22.870001,22.299999,22.650000,22.570734,669100
2019-03-18,22.660000,22.820000,22.389999,22.500000,22.421259,417600
2019-03-19,22.620001,22.820000,22.250000,22.590000,22.510944,442300
2019-03-20,22.430000,22.580000,21.299999,21.299999,21.225458,1049000
2019-03-21,21.389999,21.830000,21.129999,21.410000,21.335073,718200
2019-03-22,21.379999,21.580000,21.000000,21.100000,21.026159,1761600
2019-03-25,21.170000,21.980000,21.100000,21.799999,21.723709,1179200
2019-03-26,21.790001,22.340000,21.450001,21.980000,21.903080,1232500
2019-03-27,21.910000,21.910000,21.080000,21.100000,21.026159,1010800
2019-03-28,21.170000,21.879999,21.030001,21.790001,21.713745,521200
2019-03-29,21.799999,22.360001,21.690001,22.110001,22.032625,1325300
2019-04-01,21.920000,22.540001,21.879999,22.500000,22.421259,895000
2019-04-02,22.379999,23.260000,22.330000,22.590000,22.510944,1172700
2019-04-03,22.920000,23.670000,22.870001,23.219999,23.138739,1379400
2019-04-04,23.500000,23.730000,23.000000,23.000000,22.919510,997800
2019-04-05,23.290001,23.480000,22.660000,23.010000,22.929476,557700
2019-04-08,23.250000,23.250000,22.709999,22.709999,22.630524,607600
2019-04-09,22.889999,23.230000,22.760000,23.150000,23.068985,1370100
2019-04-10,23.200001,23.490000,22.709999,23.010000,22.929476,912400
2019-04-11,23.000000,23.200001,22.230000,22.930000,22.849754,902400
2019-04-12,22.879999,22.940001,22.290001,22.850000,22.770035,286800
2019-04-15,22.620001,23.000000,22.049999,22.559999,22.481049,3033500
2019-04-16,22.559999,22.799999,22.330000,22.600000,22.520910,905700
